date,store_id,sku_id,opening_stock_units,delivery_units,delivery_scheduled_flag,delivery_delay_flag,damaged_units,expired_or_wasted_units,closing_stock_units,stockout_flag,hours_out_of_stock,stock_cover_days,reorder_point_units,expected_lead_time_days
2023-07-08,STR001,SKU0003,92,0,False,False,0,0,79,False,0.0,3.61,79,2
2023-07-08,STR001,SKU0004,115,88,True,False,0,0,201,False,0.0,18.04,171,8
2023-07-08,STR001,SKU0005,175,8,True,False,0,0,169,False,0.0,8.22,184,7
2023-07-08,STR002,SKU0001,156,8,True,False,0,2,157,False,0.0,13.91,81,3
2023-07-08,STR002,SKU0002,172,26,True,False,0,4,177,False,0.0,5.66,178,4
2023-07-08,STR002,SKU0003,148,0,False,False,0,0,132,False,0.0,9.83,64,2
2023-07-08,STR002,SKU0004,118,1,True,False,0,0,107,False,0.0,20.24,138,8
2023-07-08,STR002,SKU0005,129,34,True,False,0,1,145,False,0.0,7.99,150,7
2023-07-09,STR001,SKU0001,184,0,False,False,0,9,156,False,0.0,11.38,99,3
2023-07-09,STR001,SKU0002,249,4,True,False,0,7,186,False,0.0,5.03,219,4
2023-07-09,STR001,SKU0003,79,0,False,False,0,0,64,False,0.0,3.34,79,2
2023-07-09,STR001,SKU0004,201,0,False,False,0,0,162,False,0.0,15.32,171,8
2023-07-09,STR001,SKU0005,169,2,True,False,0,0,157,False,0.0,8.08,184,7
2023-07-09,STR002,SKU0001,157,0,False,False,0,6,142,False,0.0,15.78,81,3
2023-07-09,STR002,SKU0002,177,126,True,False,0,10,252,False,0.0,9.43,178,4
2023-07-09,STR002,SKU0003,132,0,False,False,0,0,117,False,0.0,9.0,64,2
2023-07-09,STR002,SKU0004,107,30,True,False,0,0,106,False,0.0,15.79,138,8
2023-07-09,STR002,SKU0005,145,2,True,False,0,0,137,False,0.0,7.32,150,7
2023-07-10,STR001,SKU0001,156,0,False,False,0,6,141,False,0.0,10.73,99,3
2023-07-10,STR001,SKU0002,186,125,True,False,0,11,252,False,0.0,6.35,219,4
2023-07-10,STR001,SKU0003,64,132,True,False,0,0,185,False,0.0,10.44,79,2
2023-07-10,STR001,SKU0004,162,5,True,False,0,0,158,False,0.0,11.06,171,8
2023-07-10,STR001,SKU0005,157,45,True,False,0,0,190,False,0.0,10.64,184,7
2023-07-10,STR002,SKU0001,142,0,False,False,0,7,129,False,0.0,14.8,81,3
2023-07-10,STR002,SKU0002,252,0,False,False,0,9,196,False,0.0,7.66,178,4
2023-07-10,STR002,SKU0003,117,5,True,False,0,0,110,False,0.0,8.46,64,2
2023-07-10,STR002,SKU0004,106,41,True,False,0,0,140,False,0.0,13.24,138,8
2023-07-10,STR002,SKU0005,137,1,True,False,0,0,128,False,0.0,8.62,150,7
2023-07-11,STR001,SKU0001,141,0,False,False,0,5,114,False,0.0,9.39,99,3
2023-07-11,STR001,SKU0002,252,0,False,False,0,7,207,False,0.0,5.01,219,4
2023-07-11,STR001,SKU0003,185,0,False,False,0,0,171,False,0.0,10.69,79,2
2023-07-11,STR001,SKU0004,158,2,True,False,0,0,138,False,0.0,9.56,171,8
2023-07-11,STR001,SKU0005,190,0,False,False,0,0,180,False,0.0,10.77,184,7
2023-07-11,STR002,SKU0001,129,0,False,False,0,5,117,False,0.0,12.41,81,3
2023-07-11,STR002,SKU0002,196,0,False,False,0,3,179,False,0.0,6.3,178,4
2023-07-11,STR002,SKU0003,110,0,False,False,0,0,102,False,0.0,8.3,64,2
2023-07-11,STR002,SKU0004,140,0,False,False,0,0,131,False,0.0,11.76,138,8
2023-07-11,STR002,SKU0005,128,1,True,False,0,0,113,False,0.0,9.31,150,7
2023-07-12,STR001,SKU0001,114,33,True,False,0,7,125,False,0.0,8.66,99,3
2023-07-12,STR001,SKU0002,207,7,True,False,0,6,173,False,0.0,4.28,219,4
2023-07-12,STR001,SKU0003,171,0,False,False,0,0,151,False,0.0,10.47,79,2
2023-07-12,STR001,SKU0004,138,45,True,False,0,0,162,False,0.0,9.53,171,8
2023-07-12,STR001,SKU0005,180,3,True,False,0,0,168,False,0.0,10.05,184,7
2023-07-12,STR002,SKU0001,117,17,True,False,0,8,119,False,0.0,13.88,81,3
2023-07-12,STR002,SKU0002,179,0,False,False,0,3,160,False,0.0,5.83,178,4
2023-07-12,STR002,SKU0003,102,0,False,False,0,0,81,False,0.0,6.75,64,2
2023-07-12,STR002,SKU0004,131,7,True,False,0,0,116,False,0.0,10.68,138,8
2023-07-12,STR002,SKU0005,113,1,True,False,0,0,105,False,0.0,7.99,150,7
2023-07-13,STR001,SKU0001,125,0,False,False,0,2,105,False,0.0,7.66,99,3
2023-07-13,STR001,SKU0002,173,102,True,False,0,7,255,False,0.0,6.2,219,4
2023-07-13,STR001,SKU0003,151,45,True,False,0,0,180,False,0.0,11.25,79,2
2023-07-13,STR001,SKU0004,162,4,True,False,0,0,149,False,0.0,8.02,171,8
2023-07-13,STR001,SKU0005,168,5,True,False,0,0,139,False,0.0,9.01,184,7
2023-07-13,STR002,SKU0001,119,0,False,False,0,5,95,False,0.0,10.73,81,3
2023-07-13,STR002,SKU0002,160,120,True,False,1,11,243,False,0.0,8.95,178,4
2023-07-13,STR002,SKU0003,81,7,True,False,0,0,81,False,0.0,6.23,64,2
2023-07-13,STR002,SKU0004,116,1,True,False,0,0,95,False,0.0,7.31,138,8
2023-07-13,STR002,SKU0005,105,12,True,False,0,1,100,False,0.0,7.37,150,7
2023-07-14,STR001,SKU0001,105,0,False,False,0,2,95,False,0.0,6.46,99,3
2023-07-14,STR001,SKU0002,255,89,True,False,0,18,285,False,0.0,7.5,219,4
2023-07-14,STR001,SKU0003,180,0,False,False,0,0,162,False,0.0,10.7,79,2
2023-07-14,STR001,SKU0004,149,5,True,False,0,0,136,False,0.0,6.61,171,8
2023-07-14,STR001,SKU0005,139,2,True,False,0,0,134,False,0.0,7.82,184,7
2023-07-14,STR002,SKU0001,95,0,False,False,0,3,48,False,0.0,5.51,81,3
2023-07-14,STR002,SKU0002,243,11,True,False,0,9,223,False,0.0,8.35,178,4
2023-07-14,STR002,SKU0003,81,0,False,False,0,0,69,False,0.0,5.31,64,2
2023-07-14,STR002,SKU0004,95,4,True,False,0,0,93,False,0.0,5.86,138,8
2023-07-14,STR002,SKU0005,100,46,True,False,0,0,134,False,0.0,9.87,150,7
2023-07-15,STR001,SKU0001,95,36,True,False,1,4,113,False,0.0,8.24,99,3
2023-07-15,STR001,SKU0002,285,0,False,False,0,5,258,False,0.0,6.4,219,4
2023-07-15,STR001,SKU0003,162,0,False,False,0,0,151,False,0.0,9.88,79,2
2023-07-15,STR001,SKU0004,136,2,True,False,0,0,114,False,0.0,6.23,171,8
2023-07-15,STR001,SKU0005,134,11,True,False,0,0,110,False,0.0,7.26,184,7
2023-07-15,STR002,SKU0001,48,76,True,False,0,3,106,False,0.0,7.65,81,3
2023-07-15,STR002,SKU0002,223,0,False,False,0,11,198,False,0.0,7.62,178,4
2023-07-15,STR002,SKU0003,69,0,False,False,0,0,55,False,0.0,4.23,64,2
2023-07-15,STR002,SKU0004,93,6,True,False,0,0,85,False,0.0,5.46,138,8
2023-07-15,STR002,SKU0005,134,45,True,False,0,0,167,False,0.0,12.99,150,7
2023-07-16,STR001,SKU0001,113,0,True,True,0,1,100,False,0.0,6.73,99,3
2023-07-16,STR001,SKU0002,258,0,False,False,0,8,207,False,0.0,5.64,219,4
2023-07-16,STR001,SKU0003,151,5,True,False,0,0,141,False,0.0,9.4,79,2
2023-07-16,STR001,SKU0004,114,52,True,False,0,0,157,False,0.0,7.33,171,8
2023-07-16,STR001,SKU0005,110,70,True,False,0,0,151,False,0.0,8.32,184,7
2023-07-16,STR002,SKU0001,106,1,True,False,0,1,75,False,0.0,4.91,81,3
2023-07-16,STR002,SKU0002,198,0,False,False,0,6,174,False,0.0,6.8,178,4
2023-07-16,STR002,SKU0003,55,90,True,False,1,0,133,False,0.0,10.46,64,2
2023-07-16,STR002,SKU0004,85,38,True,False,0,0,118,False,0.0,7.44,138,8
2023-07-16,STR002,SKU0005,167,0,True,True,0,0,122,False,0.0,10.05,150,7
2023-07-17,STR001,SKU0001,100,40,False,False,1,9,118,False,0.0,8.52,99,3
2023-07-17,STR001,SKU0002,207,0,True,True,0,1,171,False,0.0,4.99,219,4
2023-07-17,STR001,SKU0003,141,0,False,False,0,0,121,False,0.0,8.07,79,2
2023-07-17,STR001,SKU0004,157,2,True,False,0,0,153,False,0.0,8.93,171,8
2023-07-17,STR001,SKU0005,151,8,True,False,0,0,139,False,0.0,6.85,184,7
2023-07-17,STR002,SKU0001,75,87,True,False,0,3,137,False,0.0,7.43,81,3
2023-07-17,STR002,SKU0002,174,81,True,False,0,12,201,False,0.0,9.02,178,4
2023-07-17,STR002,SKU0003,133,0,False,False,0,0,123,False,0.0,10.13,64,2
2023-07-17,STR002,SKU0004,118,3,True,False,0,0,121,False,0.0,9.96,138,8
2023-07-17,STR002,SKU0005,122,10,True,False,0,0,106,False,0.0,6.18,150,7
2023-07-18,STR001,SKU0001,118,0,False,False,0,2,102,False,0.0,7.14,99,3
2023-07-18,STR001,SKU0002,171,104,True,False,2,5,235,False,0.0,7.25,219,4
2023-07-18,STR001,SKU0003,121,0,False,False,0,0,111,False,0.0,6.82,79,2
2023-07-18,STR001,SKU0004,153,4,True,False,0,0,141,False,0.0,8.44,171,8
2023-07-18,STR001,SKU0005,139,80,True,False,0,0,200,False,0.0,9.33,184,7
2023-07-18,STR002,SKU0001,137,0,False,False,0,6,123,False,0.0,5.94,81,3
2023-07-18,STR002,SKU0002,201,0,False,False,0,6,174,False,0.0,8.07,178,4
2023-07-18,STR002,SKU0003,123,0,False,False,0,0,106,False,0.0,8.94,64,2
2023-07-18,STR002,SKU0004,121,17,True,False,0,0,132,False,0.0,11.85,138,8
2023-07-18,STR002,SKU0005,106,25,True,False,0,0,118,False,0.0,6.07,150,7
2023-07-19,STR001,SKU0001,102,0,False,False,0,4,92,False,0.0,7.0,99,3
2023-07-19,STR001,SKU0002,235,73,True,False,0,9,277,False,0.0,8.73,219,4
2023-07-19,STR001,SKU0003,111,34,True,False,0,0,124,False,0.0,7.89,79,2
2023-07-19,STR001,SKU0004,141,13,True,False,0,0,147,False,0.0,9.27,171,8
2023-07-19,STR001,SKU0005,200,0,False,False,0,1,184,False,0.0,8.1,184,7
2023-07-19,STR002,SKU0001,123,0,False,False,0,3,118,False,0.0,5.66,81,3
2023-07-19,STR002,SKU0002,174,26,True,False,0,6,178,False,0.0,7.89,178,4
2023-07-19,STR002,SKU0003,106,2,True,False,0,0,95,False,0.0,7.23,64,2
2023-07-19,STR002,SKU0004,132,1,True,False,0,0,128,False,0.0,11.95,138,8
2023-07-19,STR002,SKU0005,118,75,True,False,0,0,177,False,0.0,9.32,150,7
2023-07-20,STR001,SKU0001,92,111,True,False,0,9,180,False,0.0,15.18,99,3
2023-07-20,STR001,SKU0002,277,0,False,False,0,6,247,False,0.0,8.27,219,4
2023-07-20,STR001,SKU0003,124,0,False,False,0,0,113,False,0.0,7.13,79,2
2023-07-20,STR001,SKU0004,147,39,True,False,0,0,169,False,0.0,12.2,171,8
2023-07-20,STR001,SKU0005,184,0,False,False,0,0,172,False,0.0,7.57,184,7
2023-07-20,STR002,SKU0001,118,17,True,False,0,10,117,False,0.0,5.81,81,3
2023-07-20,STR002,SKU0002,178,0,False,False,0,4,127,False,0.0,5.63,178,4
2023-07-20,STR002,SKU0003,95,0,False,False,0,0,82,False,0.0,6.83,64,2
2023-07-20,STR002,SKU0004,128,1,True,False,0,0,115,False,0.0,13.88,138,8
2023-07-20,STR002,SKU0005,177,0,False,False,0,0,163,False,0.0,8.15,150,7
2023-07-21,STR001,SKU0001,180,0,False,False,0,3,152,False,0.0,13.47,99,3
2023-07-21,STR001,SKU0002,247,0,False,False,0,5,214,False,0.0,6.81,219,4
2023-07-21,STR001,SKU0003,113,0,False,False,0,0,98,False,0.0,6.47,79,2
2023-07-21,STR001,SKU0004,169,3,True,False,0,0,149,False,0.0,10.75,171,8
2023-07-21,STR001,SKU0005,172,8,True,False,0,0,163,False,0.0,8.33,184,7
2023-07-21,STR002,SKU0001,117,0,False,False,0,5,97,False,0.0,5.22,81,3
2023-07-21,STR002,SKU0002,127,69,True,False,2,3,147,False,0.0,5.72,178,4
2023-07-21,STR002,SKU0003,82,0,False,False,0,0,67,False,0.0,5.21,64,2
2023-07-21,STR002,SKU0004,115,36,True,False,0,0,140,False,0.0,19.6,138,8
2023-07-21,STR002,SKU0005,163,0,False,False,0,0,141,False,0.0,7.15,150,7
2023-07-22,STR001,SKU0001,152,0,False,False,0,6,135,False,0.0,9.84,99,3
2023-07-22,STR001,SKU0002,214,131,True,False,0,14,300,False,0.0,10.14,219,4
2023-07-22,STR001,SKU0003,98,83,True,False,0,0,157,False,0.0,10.67,79,2
2023-07-22,STR001,SKU0004,149,2,True,False,0,0,135,False,0.0,9.26,171,8
2023-07-22,STR001,SKU0005,163,1,True,False,0,0,149,False,0.0,7.1,184,7
2023-07-22,STR002,SKU0001,97,0,False,False,0,0,58,False,0.0,4.02,81,3
2023-07-22,STR002,SKU0002,147,104,True,False,0,10,197,False,0.0,6.83,178,4
2023-07-22,STR002,SKU0003,67,50,True,False,0,0,110,False,0.0,8.28,64,2
2023-07-22,STR002,SKU0004,140,0,False,False,0,0,116,False,0.0,14.76,138,8
2023-07-22,STR002,SKU0005,141,24,True,False,0,0,146,False,0.0,6.91,150,7
2023-07-23,STR001,SKU0001,135,0,False,False,0,2,125,False,0.0,9.31,99,3
2023-07-23,STR001,SKU0002,300,0,False,False,0,7,267,False,0.0,8.65,219,4
2023-07-23,STR001,SKU0003,157,0,False,False,0,0,148,False,0.0,8.93,79,2
2023-07-23,STR001,SKU0004,135,0,True,False,0,0,79,False,0.0,5.88,171,8
2023-07-23,STR001,SKU0005,149,48,True,False,0,0,172,False,0.0,9.48,184,7
2023-07-23,STR002,SKU0001,58,80,True,False,1,4,130,False,0.0,7.28,81,3
2023-07-23,STR002,SKU0002,197,0,False,False,0,6,169,False,0.0,5.1,178,4
2023-07-23,STR002,SKU0003,110,0,False,False,0,0,91,False,0.0,7.41,64,2
2023-07-23,STR002,SKU0004,116,3,True,False,0,0,86,False,0.0,9.26,138,8
2023-07-23,STR002,SKU0005,146,5,True,False,0,0,136,False,0.0,6.14,150,7
2023-07-24,STR001,SKU0001,125,4,True,False,0,2,97,False,0.0,7.54,99,3
2023-07-24,STR001,SKU0002,267,41,True,False,0,3,278,False,0.0,9.78,219,4
2023-07-24,STR001,SKU0003,148,0,False,False,0,0,129,False,0.0,8.21,79,2
2023-07-24,STR001,SKU0004,79,57,True,False,0,0,121,False,0.0,6.01,171,8
2023-07-24,STR001,SKU0005,172,4,True,False,0,0,163,False,0.0,9.28,184,7
2023-07-24,STR002,SKU0001,130,0,True,False,0,5,114,False,0.0,8.23,81,3
2023-07-24,STR002,SKU0002,169,108,True,False,0,4,246,False,0.0,7.3,178,4
2023-07-24,STR002,SKU0003,91,0,False,False,0,0,86,False,0.0,6.4,64,2
2023-07-24,STR002,SKU0004,86,62,True,False,1,0,134,False,0.0,10.09,138,8
2023-07-24,STR002,SKU0005,136,1,True,False,0,0,125,False,0.0,7.0,150,7
2023-07-25,STR001,SKU0001,97,103,True,False,0,14,174,False,0.0,11.28,99,3
2023-07-25,STR001,SKU0002,278,0,False,False,0,7,246,False,0.0,9.02,219,4
2023-07-25,STR001,SKU0003,129,50,True,False,1,0,160,False,0.0,10.28,79,2
2023-07-25,STR001,SKU0004,121,2,True,False,0,0,109,False,0.0,5.09,171,8
2023-07-25,STR001,SKU0005,163,56,True,False,0,0,197,False,0.0,11.89,184,7
2023-07-25,STR002,SKU0001,114,0,False,False,0,2,105,False,0.0,8.55,81,3
2023-07-25,STR002,SKU0002,246,0,False,False,0,7,185,False,0.0,5.86,178,4
2023-07-25,STR002,SKU0003,86,58,True,False,0,0,134,False,0.0,10.54,64,2
2023-07-25,STR002,SKU0004,134,5,True,False,0,0,134,False,0.0,8.85,138,8
2023-07-25,STR002,SKU0005,125,2,True,False,0,0,123,False,0.0,7.76,150,7
2023-07-26,STR001,SKU0001,174,0,False,False,0,3,166,False,0.0,10.96,99,3
2023-07-26,STR001,SKU0002,246,0,False,False,0,8,198,False,0.0,7.57,219,4
2023-07-26,STR001,SKU0003,160,0,False,False,0,0,145,False,0.0,8.68,79,2
2023-07-26,STR001,SKU0004,109,41,True,False,0,0,143,False,0.0,6.76,171,8
2023-07-26,STR001,SKU0005,197,0,False,False,0,0,187,False,0.0,11.0,184,7
2023-07-26,STR002,SKU0001,105,0,False,False,0,2,87,False,0.0,7.16,81,3
2023-07-26,STR002,SKU0002,185,0,False,False,0,4,165,False,0.0,4.55,178,4
2023-07-26,STR002,SKU0003,134,0,False,False,0,0,124,False,0.0,10.59,64,2
2023-07-26,STR002,SKU0004,134,17,True,False,0,0,143,False,0.0,9.53,138,8
2023-07-26,STR002,SKU0005,123,53,True,False,0,0,165,False,0.0,11.32,150,7
2023-07-27,STR001,SKU0001,166,0,False,False,0,7,140,False,0.0,9.33,99,3
2023-07-27,STR001,SKU0002,198,46,True,False,0,2,227,False,0.0,7.91,219,4
2023-07-27,STR001,SKU0003,145,0,False,False,0,0,125,False,0.0,7.88,79,2
2023-07-27,STR001,SKU0004,143,5,True,False,0,0,142,False,0.0,6.72,171,8
2023-07-27,STR001,SKU0005,187,0,False,False,0,0,166,False,0.0,10.19,184,7
2023-07-27,STR002,SKU0001,87,0,False,False,0,4,69,False,0.0,4.88,81,3
2023-07-27,STR002,SKU0002,165,0,True,True,0,1,141,False,0.0,3.89,178,4
2023-07-27,STR002,SKU0003,124,0,False,False,0,0,107,False,0.0,9.48,64,2
2023-07-27,STR002,SKU0004,143,0,False,False,0,0,133,False,0.0,8.62,138,8
2023-07-27,STR002,SKU0005,165,0,False,False,0,0,143,False,0.0,10.32,150,7
2023-07-28,STR001,SKU0001,140,7,True,False,0,7,121,False,0.0,7.7,99,3
2023-07-28,STR001,SKU0002,227,0,False,False,0,8,195,False,0.0,7.11,219,4
2023-07-28,STR001,SKU0003,125,1,True,False,0,0,99,False,0.0,5.78,79,2
2023-07-28,STR001,SKU0004,142,26,True,False,0,0,152,False,0.0,7.77,171,8
2023-07-28,STR001,SKU0005,166,0,True,False,0,0,151,False,0.0,8.59,184,7
2023-07-28,STR002,SKU0001,69,54,True,False,0,1,110,False,0.0,7.33,81,3
2023-07-28,STR002,SKU0002,141,135,True,False,0,11,251,False,0.0,7.64,178,4
2023-07-28,STR002,SKU0003,107,51,True,False,0,0,139,False,0.0,11.72,64,2
2023-07-28,STR002,SKU0004,133,0,True,False,0,0,122,False,0.0,8.21,138,8
2023-07-28,STR002,SKU0005,143,34,True,False,0,0,164,False,0.0,10.93,150,7
2023-07-29,STR001,SKU0001,121,0,False,False,0,5,108,False,0.0,7.27,99,3
2023-07-29,STR001,SKU0002,195,116,True,False,0,6,263,False,0.0,9.79,219,4
2023-07-29,STR001,SKU0003,99,0,False,False,0,0,84,False,0.0,4.45,79,2
2023-07-29,STR001,SKU0004,152,1,True,False,0,0,145,False,0.0,7.81,171,8
2023-07-29,STR001,SKU0005,151,5,True,False,0,0,121,False,0.0,7.0,184,7
2023-07-29,STR002,SKU0001,110,0,False,False,0,3,101,False,0.0,6.93,81,3
2023-07-29,STR002,SKU0002,251,33,True,False,0,7,256,False,0.0,8.96,178,4
2023-07-29,STR002,SKU0003,139,0,False,False,0,0,126,False,0.0,10.14,64,2
2023-07-29,STR002,SKU0004,122,17,True,False,0,0,131,False,0.0,8.82,138,8
2023-07-29,STR002,SKU0005,164,0,False,False,0,0,149,False,0.0,10.86,150,7
2023-07-30,STR001,SKU0001,108,0,False,False,0,4,69,False,0.0,4.78,99,3
2023-07-30,STR001,SKU0002,263,0,False,False,0,3,225,False,0.0,7.91,219,4
2023-07-30,STR001,SKU0003,84,0,False,False,0,0,78,False,0.0,4.44,79,2
2023-07-30,STR001,SKU0004,145,4,True,False,0,0,147,False,0.0,8.43,171,8
2023-07-30,STR001,SKU0005,121,96,True,False,0,0,203,False,0.0,10.08,184,7
2023-07-30,STR002,SKU0001,101,0,False,False,0,3,85,False,0.0,8.62,81,3
2023-07-30,STR002,SKU0002,256,0,False,False,0,6,233,False,0.0,9.21,178,4
2023-07-30,STR002,SKU0003,126,0,False,False,0,0,105,False,0.0,7.9,64,2
2023-07-30,STR002,SKU0004,131,17,True,False,0,0,129,False,0.0,10.26,138,8
2023-07-30,STR002,SKU0005,149,1,True,False,0,0,134,False,0.0,10.2,150,7
2023-07-31,STR001,SKU0001,69,0,True,True,0,1,54,False,0.0,2.95,99,3
2023-07-31,STR001,SKU0002,225,0,False,False,0,6,178,False,0.0,5.99,219,4
2023-07-31,STR001,SKU0003,78,103,True,False,0,0,165,False,0.0,9.62,79,2
2023-07-31,STR001,SKU0004,147,3,True,False,0,0,144,False,0.0,14.82,171,8
2023-07-31,STR001,SKU0005,203,0,False,False,0,0,162,False,0.0,8.72,184,7
2023-07-31,STR002,SKU0001,85,0,False,False,0,4,66,False,0.0,5.85,81,3
2023-07-31,STR002,SKU0002,233,0,False,False,0,2,193,False,0.0,7.85,178,4
2023-07-31,STR002,SKU0003,105,29,True,False,0,0,127,False,0.0,9.36,64,2
2023-07-31,STR002,SKU0004,129,1,True,False,0,0,109,False,0.0,10.31,138,8
2023-07-31,STR002,SKU0005,134,3,True,False,0,0,127,False,0.0,9.56,150,7
2023-08-01,STR001,SKU0001,54,93,True,False,2,8,125,False,0.0,7.81,99,3
2023-08-01,STR001,SKU0002,178,135,True,False,1,8,284,False,0.0,8.95,219,4
2023-08-01,STR001,SKU0003,165,0,False,False,0,0,148,False,0.0,8.85,79,2
2023-08-01,STR001,SKU0004,144,2,True,False,0,0,134,False,0.0,15.9,171,8
2023-08-01,STR001,SKU0005,162,57,True,False,0,0,192,False,0.0,8.51,184,7
2023-08-01,STR002,SKU0001,66,53,True,False,3,1,97,False,0.0,8.18,81,3
2023-08-01,STR002,SKU0002,193,0,False,False,0,6,153,False,0.0,5.85,178,4
2023-08-01,STR002,SKU0003,127,0,False,False,0,0,106,False,0.0,7.65,64,2
2023-08-01,STR002,SKU0004,109,27,True,False,0,0,132,False,0.0,11.27,138,8
2023-08-01,STR002,SKU0005,127,50,True,False,1,0,167,False,0.0,12.85,150,7
2023-08-02,STR001,SKU0001,125,0,False,False,0,2,102,False,0.0,6.38,99,3
2023-08-02,STR001,SKU0002,284,0,False,False,0,8,246,False,0.0,7.94,219,4
2023-08-02,STR001,SKU0003,148,0,False,False,0,1,138,False,0.0,8.33,79,2
2023-08-02,STR001,SKU0004,134,37,True,False,0,1,161,False,0.0,19.77,171,8
2023-08-02,STR001,SKU0005,192,0,False,False,0,1,179,False,0.0,7.69,184,7
2023-08-02,STR002,SKU0001,97,0,False,False,0,2,75,False,0.0,5.59,81,3
2023-08-02,STR002,SKU0002,153,73,True,False,1,7,194,False,0.0,8.33,178,4
2023-08-02,STR002,SKU0003,106,0,False,False,0,0,83,False,0.0,5.38,64,2
2023-08-02,STR002,SKU0004,132,1,True,False,0,0,124,False,0.0,10.72,138,8
2023-08-02,STR002,SKU0005,167,0,False,False,0,0,152,False,0.0,11.08,150,7
2023-08-03,STR001,SKU0001,102,0,False,False,0,6,94,False,0.0,5.14,99,3
2023-08-03,STR001,SKU0002,246,31,True,False,0,14,221,False,0.0,7.47,219,4
2023-08-03,STR001,SKU0003,138,2,True,False,0,0,127,False,0.0,8.08,79,2
2023-08-03,STR001,SKU0004,161,3,True,False,0,0,151,False,0.0,17.92,171,8
2023-08-03,STR001,SKU0005,179,2,True,False,0,0,160,False,0.0,6.79,184,7
2023-08-03,STR002,SKU0001,75,34,True,False,0,1,92,False,0.0,6.57,81,3
2023-08-03,STR002,SKU0002,194,58,True,False,0,5,234,False,0.0,9.58,178,4
2023-08-03,STR002,SKU0003,83,36,True,False,0,0,106,False,0.0,6.13,64,2
2023-08-03,STR002,SKU0004,124,1,True,False,0,0,122,False,0.0,10.41,138,8
2023-08-03,STR002,SKU0005,152,0,False,False,0,0,144,False,0.0,10.08,150,7
2023-08-04,STR001,SKU0001,94,74,True,False,0,14,134,False,0.0,8.45,99,3
2023-08-04,STR001,SKU0002,221,0,False,False,0,4,174,False,0.0,5.21,219,4
2023-08-04,STR001,SKU0003,127,0,False,False,0,0,107,False,0.0,7.27,79,2
2023-08-04,STR001,SKU0004,151,0,True,False,0,0,137,False,0.0,14.53,171,8
2023-08-04,STR001,SKU0005,160,2,True,False,0,0,152,False,0.0,6.45,184,7
2023-08-04,STR002,SKU0001,92,0,False,False,0,3,62,False,0.0,4.34,81,3
2023-08-04,STR002,SKU0002,234,0,False,False,0,10,197,False,0.0,8.57,178,4
2023-08-04,STR002,SKU0003,106,0,False,False,0,0,100,False,0.0,5.98,64,2
2023-08-04,STR002,SKU0004,122,29,True,False,0,0,145,False,0.0,13.53,138,8
2023-08-04,STR002,SKU0005,144,6,True,False,0,0,141,False,0.0,11.48,150,7
2023-08-05,STR001,SKU0001,134,52,True,False,1,8,160,False,0.0,10.0,99,3
2023-08-05,STR001,SKU0002,174,136,True,False,0,11,258,False,0.0,7.14,219,4
2023-08-05,STR001,SKU0003,107,0,False,False,0,0,96,False,0.0,7.0,79,2
2023-08-05,STR001,SKU0004,137,46,True,False,0,0,150,False,0.0,16.41,171,8
2023-08-05,STR001,SKU0005,152,68,True,False,0,0,204,False,0.0,8.92,184,7
2023-08-05,STR002,SKU0001,62,61,True,False,1,5,97,False,0.0,5.9,81,3
2023-08-05,STR002,SKU0002,197,0,False,False,0,10,173,False,0.0,6.96,178,4
2023-08-05,STR002,SKU0003,100,0,False,False,0,0,86,False,0.0,5.79,64,2
2023-08-05,STR002,SKU0004,145,0,False,False,0,0,138,False,0.0,13.8,138,8
2023-08-05,STR002,SKU0005,141,0,True,False,0,0,102,False,0.0,8.71,150,7
2023-08-06,STR001,SKU0001,160,0,False,False,0,9,147,False,0.0,8.5,99,3
2023-08-06,STR001,SKU0002,258,0,False,False,0,3,198,False,0.0,5.5,219,4
2023-08-06,STR001,SKU0003,96,63,True,False,0,0,133,False,0.0,10.12,79,2
2023-08-06,STR001,SKU0004,150,5,True,False,0,0,137,False,0.0,10.78,171,8
2023-08-06,STR001,SKU0005,204,0,False,False,0,0,193,False,0.0,9.58,184,7
2023-08-06,STR002,SKU0001,97,0,False,False,0,3,61,False,0.0,3.31,81,3
2023-08-06,STR002,SKU0002,173,78,True,False,0,8,200,False,0.0,8.38,178,4
2023-08-06,STR002,SKU0003,86,43,True,False,0,0,117,False,0.0,7.8,64,2
2023-08-06,STR002,SKU0004,138,0,False,False,0,0,129,False,0.0,13.09,138,8
2023-08-06,STR002,SKU0005,102,33,True,False,0,0,88,False,0.0,5.81,150,7
2023-08-07,STR001,SKU0001,147,0,False,False,0,3,122,False,0.0,9.49,99,3
2023-08-07,STR001,SKU0002,198,182,True,False,1,15,297,False,0.0,7.59,219,4
2023-08-07,STR001,SKU0003,133,0,False,False,0,0,119,False,0.0,7.44,79,2
2023-08-07,STR001,SKU0004,137,4,True,False,0,0,134,False,0.0,8.93,171,8
2023-08-07,STR001,SKU0005,193,0,False,False,0,0,173,False,0.0,8.78,184,7
2023-08-07,STR002,SKU0001,61,88,True,False,1,6,115,False,0.0,5.4,81,3
2023-08-07,STR002,SKU0002,200,0,False,False,0,2,161,False,0.0,5.84,178,4
2023-08-07,STR002,SKU0003,117,0,False,False,0,0,102,False,0.0,7.44,64,2
2023-08-07,STR002,SKU0004,129,0,True,True,0,0,121,False,0.0,14.36,138,8
2023-08-07,STR002,SKU0005,88,28,True,False,0,0,86,False,0.0,4.39,150,7
